fecha,vuelos_totales,atrasos_totales_arribo,atrasos_totales_salida,vuelos_cancelados,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
1/4/1999,15428,4050,3368,238,0,0,0,0,0
2/3/1999,15381,1880,1369,361,0,0,0,0,0
3/2/1999,15302,1833,1393,322,0,0,0,0,0
4/1/1999,15267,7812,7712,961,0,0,0,0,0
28/9/1999,15814,4203,2981,555,0,0,0,0,0
19/9/1999,14991,3030,2425,208,0,0,0,0,0
29/8/1999,15036,2806,2387,260,0,0,0,0,0
1/3/1999,15392,1816,1560,335,0,0,0,0,0
2/2/1999,15242,3529,2541,566,0,0,0,0,0
3/1/1999,14520,9059,8847,2199,0,0,0,0,0
27/9/1999,15834,3192,2392,340,0,0,0,0,0
18/9/1999,13759,1644,1572,264,0,0,0,0,0
28/8/1999,14071,2116,1982,367,0,0,0,0,0
19/8/1999,15828,3994,3196,314,0,0,0,0,0
29/7/1999,15776,4809,4087,626,0,0,0,0,0
1/2/1999,15285,3912,3322,616,0,0,0,0,0
2/1/1999,13308,7706,7027,3059,0,0,0,0,0
26/9/1999,14982,3413,2866,195,0,0,0,0,0
17/9/1999,15853,4778,4575,929,0,0,0,0,0
27/8/1999,15808,5404,4461,716,0,0,0,0,0
18/8/1999,15806,3229,2570,354,0,0,0,0,0
19/7/1999,15807,4798,3815,565,0,0,0,0,0
28/7/1999,15793,5910,4816,744,0,0,0,0,0
29/6/1999,15750,5146,4131,762,0,0,0,0,0
1/1/1999,13038,3724,3169,358,0,0,0,0,0
25/9/1999,13743,2009,1605,225,0,0,0,0,0
16/9/1999,15843,5465,5043,3218,0,0,0,0,0
26/8/1999,15805,4873,3908,1017,0,0,0,0,0
17/8/1999,15815,2770,2327,313,0,0,0,0,0
27/7/1999,15791,3168,2467,401,0,0,0,0,0
18/7/1999,15051,4572,3860,335,0,0,0,0,0
28/6/1999,15769,6754,5773,721,0,0,0,0,0
19/6/1999,13938,2268,2042,181,0,0,0,0,0
29/5/1999,12809,2061,1698,147,0,0,0,0,0
15/9/1999,15834,4109,3342,1174,0,0,0,0,0
24/9/1999,15850,3073,2532,225,0,0,0,0,0
25/8/1999,15805,3649,2690,452,0,0,0,0,0
16/8/1999,15823,2282,2065,224,0,0,0,0,0
26/7/1999,15801,3804,3143,455,0,0,0,0,0
17/7/1999,14081,4058,3335,505,0,0,0,0,0
27/6/1999,14975,4881,3980,240,0,0,0,0,0
18/6/1999,15758,3258,2642,242,0,0,0,0,0
28/5/1999,15519,3088,2541,120,0,0,0,0,0
19/5/1999,15483,3837,3274,599,0,0,0,0,0
29/4/1999,15446,3765,2751,295,0,0,0,0,0
14/9/1999,15818,2899,2506,1262,0,0,0,0,0
23/9/1999,15841,2868,2188,270,0,0,0,0,0
24/8/1999,15798,4656,3430,505,0,0,0,0,0
15/8/1999,15068,3081,2878,234,0,0,0,0,0
25/7/1999,15031,4270,3670,473,0,0,0,0,0
16/7/1999,15807,3782,3009,212,0,0,0,0,0
26/6/1999,13951,3588,3163,248,0,0,0,0,0
17/6/1999,15746,3835,3042,266,0,0,0,0,0
27/5/1999,15505,3122,2335,166,0,0,0,0,0
18/5/1999,15483,4386,3491,873,0,0,0,0,0
19/4/1999,15434,1485,1118,155,0,0,0,0,0
28/4/1999,15414,3727,2559,228,0,0,0,0,0
29/3/1999,15428,1740,1493,166,0,0,0,0,0
13/9/1999,15839,2502,2005,300,0,0,0,0,0
22/9/1999,15824,2540,1983,458,0,0,0,0,0
23/8/1999,15801,3208,2342,389,0,0,0,0,0
14/8/1999,14099,4541,4029,613,0,0,0,0,0
24/7/1999,14077,5318,4678,656,0,0,0,0,0
15/7/1999,15832,3257,2767,314,0,0,0,0,0
25/6/1999,15772,5482,4583,359,0,0,0,0,0
16/6/1999,15726,4164,2966,325,0,0,0,0,0
26/5/1999,15502,3464,2787,338,0,0,0,0,0
17/5/1999,15483,5221,4010,1142,0,0,0,0,0
18/4/1999,14523,1703,1479,97,0,0,0,0,0
27/4/1999,15421,3045,2026,272,0,0,0,0,0
28/3/1999,14537,1979,1772,110,0,0,0,0,0
19/3/1999,15475,3063,2762,180,0,0,0,0,0
9/12/1999,15762,4385,3430,260,0,0,0,0,0
30/9/1999,15832,2926,2326,326,0,0,0,0,0
21/9/1999,15822,3358,2504,516,0,0,0,0,0
12/9/1999,15002,2467,1924,164,0,0,0,0,0
31/8/1999,15966,2468,1956,403,0,0,0,0,0
22/8/1999,15059,2597,2274,215,0,0,0,0,0
13/8/1999,15820,5392,4438,604,0,0,0,0,0
23/7/1999,15816,5943,5158,949,0,0,0,0,0
14/7/1999,15815,2989,2456,410,0,0,0,0,0
24/6/1999,15750,5127,3822,292,0,0,0,0,0
15/6/1999,15705,3740,2881,446,0,0,0,0,0
25/5/1999,15499,3477,2568,410,0,0,0,0,0
16/5/1999,14588,3008,2160,140,0,0,0,0,0
17/4/1999,13373,2127,1610,178,0,0,0,0,0
26/4/1999,15436,4786,4094,680,0,0,0,0,0
27/3/1999,13379,2193,1857,82,0,0,0,0,0
18/3/1999,15456,3632,3058,325,0,0,0,0,0
19/2/1999,15418,2734,2255,313,0,0,0,0,0
28/2/1999,14467,3564,3046,268,0,0,0,0,0
29/1/1999,15261,3230,2595,289,0,0,0,0,0
8/12/1999,15745,1575,1156,179,0,0,0,0,0
9/11/1999,15803,1563,1167,216,0,0,0,0,0
11/9/1999,13801,1377,1227,220,0,0,0,0,0
20/9/1999,15836,2856,2336,454,0,0,0,0,0
30/8/1999,15811,2572,1904,347,0,0,0,0,0
21/8/1999,14100,2117,1856,207,0,0,0,0,0
12/8/1999,15804,4459,3323,308,0,0,0,0,0
22/7/1999,15791,5638,4699,582,0,0,0,0,0
13/7/1999,15815,2502,1920,370,0,0,0,0,0
31/7/1999,14068,4589,4168,765,0,0,0,0,0
23/6/1999,15731,3915,2979,458,0,0,0,0,0
14/6/1999,15733,4942,4035,540,0,0,0,0,0
24/5/1999,15502,4972,4158,912,0,0,0,0,0
15/5/1999,13491,1858,1401,134,0,0,0,0,0
16/4/1999,15474,5317,4212,311,0,0,0,0,0
25/4/1999,14546,2794,2248,132,0,0,0,0,0
26/3/1999,15477,2683,2314,149,0,0,0,0,0
17/3/1999,15434,2550,2062,293,0,0,0,0,0
18/2/1999,15406,3970,3290,401,0,0,0,0,0
27/2/1999,13283,2281,1782,175,0,0,0,0,0
28/1/1999,15235,3416,2541,425,0,0,0,0,0
19/1/1999,15186,2141,1851,468,0,0,0,0,0
7/12/1999,15737,1991,1412,267,0,0,0,0,0
8/11/1999,15812,1908,1698,276,0,0,0,0,0
9/10/1999,13797,2382,1921,231,0,0,0,0,0
10/9/1999,15880,3533,3008,505,0,0,0,0,0
20/8/1999,15844,5211,4183,386,0,0,0,0,0
11/8/1999,15800,3332,2621,341,0,0,0,0,0
21/7/1999,15787,5298,4072,562,0,0,0,0,0
12/7/1999,15830,3239,2545,378,0,0,0,0,0
30/7/1999,15790,5168,4202,628,0,0,0,0,0
22/6/1999,15714,4599,3443,587,0,0,0,0,0
13/6/1999,14941,6485,5515,591,0,0,0,0,0
23/5/1999,14592,4102,3232,167,0,0,0,0,0
14/5/1999,15515,3234,2607,207,0,0,0,0,0
15/4/1999,15433,4639,3341,318,0,0,0,0,0
24/4/1999,13359,2014,1759,235,0,0,0,0,0
25/3/1999,15451,2717,2341,243,0,0,0,0,0
16/3/1999,15422,2433,2167,368,0,0,0,0,0
17/2/1999,15398,2542,2195,436,0,0,0,0,0
26/2/1999,15425,2930,2565,330,0,0,0,0,0
27/1/1999,15201,2249,1616,310,0,0,0,0,0
18/1/1999,15220,4933,3992,685,0,0,0,0,0
6/12/1999,15730,2190,1686,247,0,0,0,0,0
7/11/1999,14966,2764,2477,224,0,0,0,0,0
8/10/1999,15913,4545,3545,152,0,0,0,0,0
10/8/1999,15788,3054,2455,345,0,0,0,0,0
20/7/1999,15786,3723,2820,483,0,0,0,0,0
11/7/1999,15040,3590,2994,176,0,0,0,0,0
12/6/1999,13908,5396,4481,760,0,0,0,0,0
30/6/1999,15751,4280,3259,446,0,0,0,0,0
21/6/1999,15750,3503,2724,268,0,0,0,0,0
31/5/1999,14665,2690,2119,138,0,0,0,0,0
22/5/1999,13501,1788,1330,222,0,0,0,0,0
13/5/1999,15474,4036,3047,327,0,0,0,0,0
14/4/1999,15428,3524,2386,214,0,0,0,0,0
23/4/1999,15468,6284,5177,640,0,0,0,0,0
24/3/1999,15440,2349,1959,286,0,0,0,0,0
15/3/1999,15436,4159,3723,789,0,0,0,0,0
25/2/1999,15402,3258,2639,642,0,0,0,0,0
16/2/1999,15396,2521,2236,322,0,0,0,0,0
26/1/1999,15182,2376,1778,454,0,0,0,0,0
17/1/1999,14229,3439,2841,374,0,0,0,0,0
5/12/1999,14903,2906,2369,135,0,0,0,0,0
6/11/1999,13650,1148,1098,183,0,0,0,0,0
7/10/1999,15916,2549,1961,177,0,0,0,0,0
10/7/1999,14049,3416,2896,392,0,0,0,0,0
11/6/1999,15717,7129,5972,828,0,0,0,0,0
20/6/1999,14945,3088,2572,164,0,0,0,0,0
30/5/1999,12601,1416,1092,121,0,0,0,0,0
21/5/1999,15527,2768,2181,188,0,0,0,0,0
12/5/1999,15463,4998,4073,566,0,0,0,0,0
22/4/1999,15439,5474,4522,887,0,0,0,0,0
13/4/1999,15417,2195,1487,211,0,0,0,0,0
23/3/1999,15429,1568,1394,236,0,0,0,0,0
14/3/1999,14528,5736,4764,492,0,0,0,0,0
24/2/1999,15388,2750,1964,313,0,0,0,0,0
15/2/1999,15285,1548,1525,353,0,0,0,0,0
16/1/1999,12901,2074,1958,320,0,0,0,0,0
25/1/1999,15224,2298,1695,378,0,0,0,0,0
4/12/1999,13601,2911,2225,428,0,0,0,0,0
5/11/1999,15826,2879,2514,252,0,0,0,0,0
6/10/1999,15897,3331,2704,359,0,0,0,0,0
10/6/1999,15714,6438,5066,772,0,0,0,0,0
20/5/1999,15501,3479,2628,303,0,0,0,0,0
11/5/1999,15479,2565,1722,388,0,0,0,0,0
21/4/1999,15436,2407,1553,221,0,0,0,0,0
12/4/1999,15445,2709,2104,199,0,0,0,0,0
30/4/1999,15452,3196,2374,285,0,0,0,0,0
31/3/1999,15419,3147,2691,248,0,0,0,0,0
22/3/1999,15442,2049,1777,271,0,0,0,0,0
13/3/1999,13331,2511,2221,146,0,0,0,0,0
23/2/1999,15391,2534,2155,465,0,0,0,0,0
14/2/1999,14341,2026,1978,579,0,0,0,0,0
15/1/1999,15240,6791,6260,1508,0,0,0,0,0
24/1/1999,14227,2930,2293,353,0,0,0,0,0
3/12/1999,15762,3500,2667,189,0,0,0,0,0
4/11/1999,15817,3203,2562,272,0,0,0,0,0
5/10/1999,15888,1857,1404,320,0,0,0,0,0
10/5/1999,15488,4627,3806,700,0,0,0,0,0
20/4/1999,15425,1714,1212,216,0,0,0,0,0
11/4/1999,14539,5290,4309,183,0,0,0,0,0
30/3/1999,15415,2091,1587,270,0,0,0,0,0
21/3/1999,14532,3266,2705,169,0,0,0,0,0
12/3/1999,15437,4825,4025,324,0,0,0,0,0
22/2/1999,15402,2141,1789,291,0,0,0,0,0
13/2/1999,13150,2766,2662,760,0,0,0,0,0
14/1/1999,15210,6699,5710,1921,0,0,0,0,0
23/1/1999,12904,4444,3663,1078,0,0,0,0,0
2/12/1999,15740,2213,1614,183,0,0,0,0,0
3/11/1999,15809,2576,2089,404,0,0,0,0,0
4/10/1999,15876,4519,3625,660,0,0,0,0,0
10/4/1999,13382,3065,2541,267,0,0,0,0,0
20/3/1999,13362,1439,1419,92,0,0,0,0,0
11/3/1999,15420,3374,2856,276,0,0,0,0,0
21/2/1999,14464,2001,1758,118,0,0,0,0,0
12/2/1999,15418,6334,5614,1135,0,0,0,0,0
13/1/1999,15179,5174,4124,1058,0,0,0,0,0
31/1/1999,14286,2807,2509,326,0,0,0,0,0
22/1/1999,15257,6230,5053,1172,0,0,0,0,0
1/12/1999,15771,2471,1887,322,0,0,0,0,0
2/11/1999,15779,4144,3210,663,0,0,0,0,0
3/10/1999,15122,3534,2901,169,0,0,0,0,0
10/3/1999,15414,2530,2142,378,0,0,0,0,0
20/2/1999,13277,1818,1661,214,0,0,0,0,0
11/2/1999,15381,6057,5083,1342,0,0,0,0,0
12/1/1999,15168,3352,2668,612,0,0,0,0,0
30/1/1999,12900,1834,1555,274,0,0,0,0,0
21/1/1999,15225,5236,4084,570,0,0,0,0,0
1/11/1999,15792,2997,2566,411,0,0,0,0,0
2/10/1999,13780,1626,1302,244,0,0,0,0,0
10/2/1999,15312,3137,2656,1084,0,0,0,0,0
11/1/1999,15194,4427,3750,1036,0,0,0,0,0
20/1/1999,15194,4117,3383,591,0,0,0,0,0
1/10/1999,15867,2733,2307,208,0,0,0,0,0
10/1/1999,14244,3317,2954,259,0,0,0,0,0
29/12/1999,15803,2233,2275,227,0,0,0,0,0
19/12/1999,15042,3439,2965,199,0,0,0,0,0
28/12/1999,15818,4594,4289,386,0,0,0,0,0
29/11/1999,15846,3426,2868,158,0,0,0,0,0
18/12/1999,13742,3383,3047,220,0,0,0,0,0
27/12/1999,15850,3990,3485,185,0,0,0,0,0
28/11/1999,15184,2285,2061,65,0,0,0,0,0
19/11/1999,15852,3845,3267,256,0,0,0,0,0
29/10/1999,15923,2426,1932,227,0,0,0,0,0
17/12/1999,15834,4771,4352,456,0,0,0,0,0
26/12/1999,14989,2513,2307,160,0,0,0,0,0
27/11/1999,13864,1537,1566,92,0,0,0,0,0
18/11/1999,15841,1850,1588,189,0,0,0,0,0
28/10/1999,15920,2306,1871,234,0,0,0,0,0
19/10/1999,15901,2720,2000,281,0,0,0,0,0
9/9/2000,14057,1748,1453,253,0,0,0,0,0
8/9/2000,16070,3245,2661,226,0,0,0,0,0
9/8/2000,16179,5269,4287,573,0,0,0,0,0
7/9/2000,16013,2952,2236,276,0,0,0,0,0
8/8/2000,16184,4583,3876,552,0,0,0,0,0
9/7/2000,15498,4461,3816,264,0,0,0,0,0
6/9/2000,16009,2731,2189,318,0,0,0,0,0
7/8/2000,16191,6156,5499,709,0,0,0,0,0
8/7/2000,14561,3183,2891,309,0,0,0,0,0
9/6/2000,16026,4470,3767,249,0,0,0,0,0
5/9/2000,16028,3243,2556,241,0,0,0,0,0
6/8/2000,15500,6451,5692,695,0,0,0,0,0
7/7/2000,16212,3197,2590,278,0,0,0,0,0
8/6/2000,16008,3357,2901,321,0,0,0,0,0
9/5/2000,15890,4284,3143,669,0,0,0,0,0
4/9/2000,15245,3245,2569,229,0,0,0,0,0
5/8/2000,14547,4691,4255,592,0,0,0,0,0
6/7/2000,16170,2781,2273,326,0,0,0,0,0
7/6/2000,15959,2729,2264,352,0,0,0,0,0
8/5/2000,15908,2988,2448,488,0,0,0,0,0
9/4/2000,15167,4236,3714,368,0,0,0,0,0
3/9/2000,13007,2318,1836,207,0,0,0,0,0
4/8/2000,16208,6495,5723,728,0,0,0,0,0
5/7/2000,15935,3717,2935,332,0,0,0,0,0
6/6/2000,15965,3294,2763,610,0,0,0,0,0
7/5/2000,15168,3058,2611,260,0,0,0,0,0
8/4/2000,13880,3264,2725,415,0,0,0,0,0
9/3/2000,15948,4660,3900,352,0,0,0,0,0
2/9/2000,13166,2066,1631,178,0,0,0,0,0
3/8/2000,16165,5975,5067,1061,0,0,0,0,0
4/7/2000,14179,1645,1335,213,0,0,0,0,0
5/6/2000,15962,3172,2557,325,0,0,0,0,0
6/5/2000,13894,1518,1409,311,0,0,0,0,0
7/4/2000,15909,5030,3767,369,0,0,0,0,0
8/3/2000,15931,3561,2893,453,0,0,0,0,0
9/2/2000,15658,2456,2000,388,0,0,0,0,0
1/9/2000,16106,5614,4549,274,0,0,0,0,0
2/8/2000,16154,6403,5245,961,0,0,0,0,0
3/7/2000,13654,2351,1855,313,0,0,0,0,0
4/6/2000,15238,3932,3301,231,0,0,0,0,0
5/5/2000,15917,4660,3743,271,0,0,0,0,0
6/4/2000,15906,3310,2684,200,0,0,0,0,0
7/3/2000,15933,3375,2668,541,0,0,0,0,0
8/2/2000,15652,2053,1604,380,0,0,0,0,0
9/1/2000,14884,3403,2732,291,0,0,0,0,0
1/8/2000,16145,6275,5157,860,0,0,0,0,0
2/7/2000,14062,3079,2735,217,0,0,0,0,0
3/6/2000,14063,2080,1885,317,0,0,0,0,0
4/5/2000,15874,4044,3205,330,0,0,0,0,0
5/4/2000,15891,2493,1933,270,0,0,0,0,0
6/3/2000,15919,3013,2747,453,0,0,0,0,0
7/2/2000,15678,2285,1876,385,0,0,0,0,0
8/1/2000,13589,1363,1262,239,0,0,0,0,0
1/7/2000,14365,3897,3739,135,0,0,0,0,0
2/6/2000,15927,4535,3950,938,0,0,0,0,0
3/5/2000,15827,2825,1983,250,0,0,0,0,0
4/4/2000,15901,3274,2426,446,0,0,0,0,0
5/3/2000,15129,3244,2853,256,0,0,0,0,0
6/2/2000,14862,1843,1787,205,0,0,0,0,0
7/1/2000,15746,1888,1380,267,0,0,0,0,0
1/6/2000,15861,3179,2574,369,0,0,0,0,0
2/5/2000,15839,2295,1851,338,0,0,0,0,0
3/4/2000,15893,3926,2920,372,0,0,0,0,0
4/3/2000,13870,1644,1484,178,0,0,0,0,0
5/2/2000,13523,1580,1483,292,0,0,0,0,0
6/1/2000,15737,2409,1929,353,0,0,0,0,0
1/5/2000,15851,2309,1956,280,0,0,0,0,0
2/4/2000,15127,4563,3521,159,0,0,0,0,0
3/3/2000,15922,4142,3374,264,0,0,0,0,0
4/2/2000,15693,4462,3603,563,0,0,0,0,0
5/1/2000,15741,2357,1999,344,0,0,0,0,0
29/9/2000,16009,3022,2392,247,0,0,0,0,0
1/4/2000,13819,2699,2241,197,0,0,0,0,0
2/3/2000,15906,4206,3208,533,0,0,0,0,0
3/2/2000,15688,4977,3621,472,0,0,0,0,0
4/1/2000,15791,4503,3872,532,0,0,0,0,0
28/9/2000,15980,2742,2372,284,0,0,0,0,0
19/9/2000,15971,3414,2663,524,0,0,0,0,0
29/8/2000,16118,3033,2440,419,0,0,0,0,0
1/3/2000,15884,2131,1679,242,0,0,0,0,0
2/2/2000,15651,2205,1650,348,0,0,0,0,0
3/1/2000,15842,4785,3896,451,0,0,0,0,0
27/9/2000,15969,2128,1792,273,0,0,0,0,0
18/9/2000,15978,2838,2334,352,0,0,0,0,0
28/8/2000,16128,3574,2857,401,0,0,0,0,0
19/8/2000,14543,2698,2504,226,0,0,0,0,0
29/7/2000,14559,5734,5448,658,0,0,0,0,0
1/2/2000,15655,2614,1932,419,0,0,0,0,0
2/1/2000,15003,3804,3384,299,0,0,0,0,0
26/9/2000,15962,2437,2106,491,0,0,0,0,0
17/9/2000,15229,2716,2302,353,0,0,0,0,0
27/8/2000,15445,4308,3501,313,0,0,0,0,0
18/8/2000,16167,4963,4143,375,0,0,0,0,0
19/7/2000,16144,3609,2880,493,0,0,0,0,0
28/7/2000,16196,8167,7192,1530,0,0,0,0,0
29/6/2000,16080,7192,6148,472,0,0,0,0,0
1/1/2000,11537,2131,1923,648,0,0,0,0,0
25/9/2000,15984,3893,3076,293,0,0,0,0,0
16/9/2000,13998,1427,1413,279,0,0,0,0,0
26/8/2000,14541,2920,2384,262,0,0,0,0,0
17/8/2000,16128,5575,4745,588,0,0,0,0,0
18/7/2000,16132,3553,3001,553,0,0,0,0,0
27/7/2000,16161,5752,4748,489,0,0,0,0,0
19/6/2000,16074,5121,4215,516,0,0,0,0,0
28/6/2000,16077,5874,4609,547,0,0,0,0,0
29/5/2000,15258,1726,1466,136,0,0,0,0,0
24/9/2000,15225,4423,3673,179,0,0,0,0,0
15/9/2000,16013,3498,2931,249,0,0,0,0,0
25/8/2000,16167,3650,2987,278,0,0,0,0,0
16/8/2000,16111,4224,3472,399,0,0,0,0,0
26/7/2000,16146,4740,3850,562,0,0,0,0,0
17/7/2000,16153,4997,4691,655,0,0,0,0,0
27/6/2000,16082,5456,4550,875,0,0,0,0,0
18/6/2000,15403,5310,4625,403,0,0,0,0,0
19/5/2000,15931,8552,7916,1440,0,0,0,0,0
28/5/2000,13715,1759,1372,214,0,0,0,0,0
29/4/2000,13859,1763,1504,207,0,0,0,0,0
23/9/2000,13997,2967,2352,366,0,0,0,0,0
14/9/2000,15982,3551,2750,256,0,0,0,0,0
24/8/2000,16115,5090,3930,360,0,0,0,0,0
15/8/2000,16126,3922,3304,353,0,0,0,0,0
25/7/2000,16148,3363,2550,380,0,0,0,0,0
16/7/2000,15477,5785,5072,864,0,0,0,0,0
26/6/2000,16066,5689,4972,616,0,0,0,0,0
17/6/2000,14448,5939,5301,817,0,0,0,0,0
18/5/2000,15894,6770,5757,1823,0,0,0,0,0
27/5/2000,13271,3176,2701,315,0,0,0,0,0
19/4/2000,15892,4488,3615,550,0,0,0,0,0
28/4/2000,15926,2976,2522,234,0,0,0,0,0
29/3/2000,15926,2274,1886,340,0,0,0,0,0
22/9/2000,16005,5437,4382,469,0,0,0,0,0
13/9/2000,15973,2447,2100,366,0,0,0,0,0
23/8/2000,16109,4929,3752,513,0,0,0,0,0
14/8/2000,16125,4672,4034,504,0,0,0,0,0
24/7/2000,16166,3737,3079,364,0,0,0,0,0
15/7/2000,14565,5285,5077,589,0,0,0,0,0
16/6/2000,16112,7804,6878,920,0,0,0,0,0
25/6/2000,15385,5407,4691,516,0,0,0,0,0
17/5/2000,15902,3950,3043,438,0,0,0,0,0
26/5/2000,15886,5712,4864,340,0,0,0,0,0
18/4/2000,15896,3615,2954,436,0,0,0,0,0
27/4/2000,15900,3586,2790,300,0,0,0,0,0
28/3/2000,15940,3612,2861,539,0,0,0,0,0
19/3/2000,15145,5531,4659,218,0,0,0,0,0
29/2/2000,15797,1840,1494,330,0,0,0,0,0
9/12/2000,14284,2195,1900,494,0,0,0,0,0
30/9/2000,13984,1540,1478,267,0,0,0,0,0
21/9/2000,15984,4776,3933,325,0,0,0,0,0
12/9/2000,15973,5108,4199,870,0,0,0,0,0
31/8/2000,16112,4796,3976,341,0,0,0,0,0
22/8/2000,16117,3881,2931,451,0,0,0,0,0
13/8/2000,15444,4013,3529,269,0,0,0,0,0
23/7/2000,15476,4537,3923,247,0,0,0,0,0
14/7/2000,16209,6857,5949,1311,0,0,0,0,0
15/6/2000,16064,7630,6839,1571,0,0,0,0,0
24/6/2000,14452,3782,3368,396,0,0,0,0,0
25/5/2000,15902,6019,5082,373,0,0,0,0,0
16/5/2000,15898,2459,1846,396,0,0,0,0,0
26/4/2000,15909,2085,1796,368,0,0,0,0,0
17/4/2000,15925,5598,4564,535,0,0,0,0,0
27/3/2000,15960,3344,2633,264,0,0,0,0,0
18/3/2000,13938,2684,2346,164,0,0,0,0,0
28/2/2000,15815,1694,1510,290,0,0,0,0,0
19/2/2000,13613,4953,4749,657,0,0,0,0,0
29/1/2000,13563,3801,3327,1306,0,0,0,0,0
8/12/2000,16146,4316,3521,472,0,0,0,0,0
9/11/2000,16203,6627,5673,587,0,0,0,0,0
20/9/2000,15967,3626,2690,323,0,0,0,0,0
11/9/2000,15979,4455,3511,1158,0,0,0,0,0
30/8/2000,16113,3468,2583,324,0,0,0,0,0
21/8/2000,16138,3238,2726,257,0,0,0,0,0
12/8/2000,14553,4345,3969,479,0,0,0,0,0
22/7/2000,14548,3298,2845,237,0,0,0,0,0
13/7/2000,16173,3735,3106,380,0,0,0,0,0
31/7/2000,16161,7852,6845,986,0,0,0,0,0
14/6/2000,16008,7856,6771,1844,0,0,0,0,0
23/6/2000,16105,5416,4542,354,0,0,0,0,0
24/5/2000,15904,4550,3677,693,0,0,0,0,0
15/5/2000,15900,3098,2545,265,0,0,0,0,0
25/4/2000,15909,2449,1962,311,0,0,0,0,0
16/4/2000,15178,4490,3621,291,0,0,0,0,0
26/3/2000,15155,2539,2132,121,0,0,0,0,0
17/3/2000,15970,4499,3976,344,0,0,0,0,0
27/2/2000,14999,3720,3159,267,0,0,0,0,0
18/2/2000,15804,10152,9003,2468,0,0,0,0,0
28/1/2000,15734,4406,3804,994,0,0,0,0,0
19/1/2000,15679,4247,3121,960,0,0,0,0,0
7/12/2000,16151,4829,3846,668,0,0,0,0,0
8/11/2000,16180,5519,4104,492,0,0,0,0,0
9/10/2000,16046,3046,2607,326,0,0,0,0,0
10/9/2000,15234,3869,3365,239,0,0,0,0,0
20/8/2000,15437,3353,2947,199,0,0,0,0,0
11/8/2000,16200,5498,4566,564,0,0,0,0,0
21/7/2000,16194,4630,3765,294,0,0,0,0,0
12/7/2000,16148,4085,3293,387,0,0,0,0,0
30/7/2000,15477,6435,5551,614,0,0,0,0,0
13/6/2000,16021,6337,5475,1357,0,0,0,0,0
22/6/2000,16085,6076,5038,423,0,0,0,0,0
23/5/2000,15889,3021,2358,383,0,0,0,0,0
14/5/2000,15164,2670,2399,346,0,0,0,0,0
24/4/2000,15912,3805,3100,305,0,0,0,0,0
15/4/2000,13887,2878,2456,207,0,0,0,0,0
25/3/2000,13955,1844,1569,172,0,0,0,0,0
16/3/2000,15954,5034,3896,343,0,0,0,0,0
26/2/2000,13766,2896,2385,344,0,0,0,0,0
17/2/2000,15801,5183,4100,577,0,0,0,0,0
27/1/2000,15702,5030,4408,1323,0,0,0,0,0
18/1/2000,15680,3678,2669,532,0,0,0,0,0
6/12/2000,16131,3201,2412,453,0,0,0,0,0
7/11/2000,16181,3352,2458,411,0,0,0,0,0
8/10/2000,15304,3490,2893,213,0,0,0,0,0
10/8/2000,16156,4360,3691,385,0,0,0,0,0
20/7/2000,16162,4556,3689,361,0,0,0,0,0
11/7/2000,16148,4032,3152,438,0,0,0,0,0
12/6/2000,16042,5858,5001,769,0,0,0,0,0
30/6/2000,16083,6478,5698,236,0,0,0,0,0
21/6/2000,16078,5830,4592,835,0,0,0,0,0
22/5/2000,15881,4270,3418,360,0,0,0,0,0
13/5/2000,13926,3249,2825,828,0,0,0,0,0
31/5/2000,15794,3636,2890,527,0,0,0,0,0
23/4/2000,15192,2433,2078,335,0,0,0,0,0
14/4/2000,15904,4460,3747,202,0,0,0,0,0
24/3/2000,15969,2766,2387,141,0,0,0,0,0
15/3/2000,15948,3403,2662,408,0,0,0,0,0
25/2/2000,15801,6005,5149,665,0,0,0,0,0
16/2/2000,15778,3512,2657,490,0,0,0,0,0
26/1/2000,15690,4691,4240,1343,0,0,0,0,0
17/1/2000,15709,4616,3845,587,0,0,0,0,0
5/12/2000,16140,2648,2082,473,0,0,0,0,0
6/11/2000,16187,5535,4694,731,0,0,0,0,0
7/10/2000,14069,2285,1881,266,0,0,0,0,0
10/7/2000,16163,5922,5206,747,0,0,0,0,0
20/6/2000,16072,5744,4534,678,0,0,0,0,0
11/6/2000,15321,5497,4423,405,0,0,0,0,0
21/5/2000,15121,3685,3203,279,0,0,0,0,0
12/5/2000,15912,5764,4500,641,0,0,0,0,0
30/5/2000,15902,2431,1896,222,0,0,0,0,0
22/4/2000,13897,2737,2603,515,0,0,0,0,0
13/4/2000,15906,3356,2534,235,0,0,0,0,0
23/3/2000,15966,2261,1883,211,0,0,0,0,0
14/3/2000,15926,2529,1970,392,0,0,0,0,0
24/2/2000,15800,4494,3766,495,0,0,0,0,0
15/2/2000,15706,2617,1880,409,0,0,0,0,0
25/1/2000,15683,6669,6103,4578,0,0,0,0,0
16/1/2000,14885,2377,1806,186,0,0,0,0,0
4/12/2000,16152,2123,1872,455,0,0,0,0,0
5/11/2000,15585,4989,4185,461,0,0,0,0,0
6/10/2000,16075,7041,5697,371,0,0,0,0,0
10/6/2000,14033,2811,2502,370,0,0,0,0,0
20/5/2000,13893,2746,2794,527,0,0,0,0,0
11/5/2000,15911,5857,5230,881,0,0,0,0,0
21/4/2000,15927,7049,6389,1259,0,0,0,0,0
