año, destino, vuelos_totales,tiempo_atrasado_promedio_salida, atrasos_totales_salida, CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
2005, GSO, 18512, 3315, 51.28476, 657, 45991, 20594, 102520, 412, 42112
2005, GSP, 13361, 2193, 49.78613, 470, 30869, 9920, 56268, 41, 35729
2005, GST, 88, 25, 37.24000, 2, 41, 0, 99, 101, 719
2005, GTF, 4280, 517, 46.27659, 88, 9928, 2268, 6130, 48, 8559
2005, GTR, 1327, 380, 43.31315, 96, 3706, 1068, 10817, 173, 477
2005, GUC, 233, 36, 61.11111, 3, 458, 67, 384, 0, 1525
2005, HDN, 933, 140, 54.25000, 12, 1861, 376, 4140, 11, 2749
2005, HKY, 606, 111, 50.11711, 23, 2143, 600, 3484, 0, 148
2005, HLN, 2435, 222, 32.21171, 60, 4289, 999, 2056, 82, 1849
2005, HNL, 37914, 2053, 68.37944, 92, 74781, 3012, 22693, 353, 51545
2005, HOU, 56557, 12581, 44.35839, 1289, 134429, 18958, 110469, 2501, 291053
2005, HPN, 6582, 1249, 53.64691, 320, 21029, 6826, 35397, 31, 22129
2005, HRL, 5880, 719, 48.11265, 76, 3563, 3450, 7238, 9, 22067
2005, HSV, 11922, 1929, 51.13634, 349, 27114, 15253, 47829, 341, 24322
2005, HTS, 1344, 172, 37.35465, 62, 3713, 1548, 1791, 0, 95
2005, HVN, 1024, 171, 42.47953, 44, 4089, 1498, 2423, 15, 398
2005, IAD, 122342, 23014, 52.09702, 2452, 328428, 58717, 496722, 3805, 547078
2005, IAH, 212013, 30529, 47.25575, 3426, 486612, 188587, 789242, 11462, 411213
2005, ICT, 11086, 1938, 52.83075, 317, 26656, 6537, 50560, 0, 32900
2005, IDA, 3155, 271, 35.87084, 62, 3543, 3085, 1678, 34, 2954
2005, ILM, 4040, 678, 51.74631, 89, 9390, 3547, 19735, 0, 6618
2005, IND, 43174, 6564, 52.57815, 608, 96876, 24182, 179623, 329, 120593
2005, IPL, 730, 51, 43.07843, 2, 1155, 442, 295, 18, 369
2005, ISO, 695, 130, 50.39230, 18, 2902, 545, 3309, 0, 245
2005, ISP, 12502, 1961, 45.10351, 210, 20346, 9181, 32711, 486, 27348
2005, ITO, 2776, 43, 51.79069, 2, 727, 44, 171, 27, 1329
2005, IYK, 1042, 80, 19.63750, 34, 933, 64, 420, 0, 635
2005, JAC, 3572, 595, 53.67394, 84, 11224, 4062, 9088, 151, 10805
2005, JAN, 11415, 2063, 47.89335, 306, 24480, 7135, 35885, 239, 42090
2005, JAX, 30523, 5144, 56.27974, 363, 66635, 18179, 139237, 93, 103059
2005, JFK, 101953, 22504, 50.60820, 1915, 436221, 125239, 656135, 6077, 420011
2005, JNU, 4489, 1360, 59.40808, 112, 27689, 1814, 6306, 7, 44494
2005, KOA, 6871, 393, 73.24173, 12, 11034, 74, 4219, 10, 13564
2005, KTN, 2476, 743, 56.76177, 62, 10545, 1005, 3201, 114, 26440
2005, LAN, 4206, 653, 41.35222, 137, 10130, 4031, 9641, 0, 6805
2005, LAS, 167534, 35449, 48.49180, 1400, 482890, 30328, 338601, 4004, 880004
2005, LAW, 2276, 210, 51.55238, 47, 4887, 868, 3073, 0, 4143
2005, LAX, 230864, 35753, 45.32724, 2379, 684018, 45385, 435572, 4185, 624953
2005, LBB, 9537, 1251, 49.12629, 118, 8940, 3462, 9974, 183, 42060
2005, LCH, 1283, 201, 31.55223, 82, 2384, 1193, 6420, 36, 2314
2005, LEX, 9882, 1509, 48.50099, 321, 22071, 7983, 40780, 38, 15667
2005, LFT, 3937, 674, 51.48813, 135, 9186, 1601, 21654, 151, 10468
2005, LGA, 127530, 27304, 50.22729, 5063, 284708, 150498, 543870, 1218, 641238
2005, LGB, 11226, 1119, 48.65147, 49, 15328, 1583, 27710, 1371, 22267
2005, LIH, 7525, 215, 76.49767, 15, 7496, 31, 3206, 0, 7998
2005, LIT, 19022, 3315, 50.24193, 361, 41994, 11872, 57739, 246, 74356
2005, LNK, 2044, 374, 61.21122, 44, 8513, 2069, 10495, 0, 3355
2005, LRD, 2944, 326, 47.59509, 68, 5059, 535, 4799, 20, 7904
2005, LSE, 1584, 254, 49.11023, 58, 4649, 675, 5412, 52, 4701
2005, LWB, 178, 33, 63.69696, 1, 1107, 197, 783, 0, 30
2005, LWS, 669, 54, 41.00000, 9, 1384, 117, 345, 107, 976
2005, LYH, 1025, 204, 51.90196, 45, 4103, 457, 6042, 0, 401
2005, MAF, 8114, 1001, 47.05194, 88, 7112, 2395, 10155, 97, 32297
2005, MBS, 2940, 442, 45.48642, 109, 4684, 2116, 10880, 0, 4413
2005, MCI, 55928, 8794, 50.22663, 688, 103261, 21687, 169486, 372, 206840
2005, MCN, 975, 224, 74.02232, 41, 13990, 1250, 2433, 0, 169
2005, MCO, 118741, 21964, 54.37006, 856, 292361, 71457, 432726, 2810, 511688
2005, MDT, 7588, 1160, 51.48103, 169, 24833, 6067, 25237, 0, 11109
2005, MDW, 93350, 18808, 48.35123, 1091, 187257, 45979, 289160, 2895, 386541
2005, MEI, 1293, 337, 45.82789, 93, 3535, 1169, 9470, 23, 1174
2005, MEM, 48791, 8448, 47.73449, 868, 162549, 39154, 167216, 96, 124706
2005, MFE, 3673, 347, 65.53602, 41, 8251, 875, 7674, 20, 9645
2005, MFR, 5220, 976, 50.86987, 130, 23257, 1790, 18669, 103, 10306
2005, MGM, 3542, 941, 54.12646, 192, 22193, 4283, 20890, 57, 8373
2005, MHT, 24805, 3872, 51.93646, 534, 45031, 11768, 108586, 275, 82526
2005, MIA, 65743, 15186, 54.27314, 1483, 313705, 83713, 290586, 2465, 240501
2005, MKE, 21520, 3318, 55.46865, 416, 48899, 9156, 105975, 43, 69966
2005, MLB, 3518, 670, 51.61044, 105, 8684, 4266, 22122, 0, 6451
2005, MLI, 4920, 799, 53.32040, 94, 11169, 2056, 23767, 0, 12357
2005, MLU, 2081, 397, 56.35012, 50, 6656, 2500, 14729, 0, 1771
2005, MOB, 4551, 934, 45.34047, 216, 8397, 10754, 17907, 6, 12732
2005, MOD, 1413, 322, 41.56832, 75, 1808, 371, 10314, 0, 2485
2005, MOT, 1108, 132, 73.34090, 10, 3434, 1408, 1727, 0, 4271
2005, MQT, 1017, 167, 58.98203, 46, 7913, 355, 1596, 0, 144
2005, MRY, 7225, 1048, 51.99236, 122, 18266, 2262, 24457, 91, 14141
2005, MSN, 9980, 1494, 53.15060, 217, 22127, 4697, 37915, 6, 34966
2005, MSO, 4519, 535, 46.02242, 84, 10607, 4619, 5539, 61, 6757
2005, MSP, 137393, 27118, 49.24935, 1785, 756371, 151948, 616349, 533, 257636
2005, MSY, 40499, 8537, 43.92573, 1714, 74512, 10823, 133884, 568, 193723
2005, MTJ, 2728, 260, 52.51923, 44, 5841, 3186, 1637, 0, 4573
2005, MYR, 7201, 1428, 53.97829, 171, 19144, 4647, 48868, 38, 13852
2005, OAK, 70381, 12722, 41.04692, 610, 133065, 7929, 88423, 2508, 288395
2005, OGD, 1, 1, 108.00000, , 87, 0, 0, 0, 0
2005, OGG, 14632, 1020, 61.65490, 42, 25115, 278, 10463, 252, 29276
2005, OKC, 20643, 2972, 49.66218, 272, 40845, 10450, 46917, 176, 68346
2005, OMA, 22910, 3506, 55.15573, 291, 61581, 11564, 76795, 96, 71443
2005, OME, 1095, 394, 54.00507, 54, 5389, 560, 2248, 146, 12512
2005, ONT, 35953, 5545, 42.44400, 355, 62161, 7959, 45529, 1010, 138878
2005, ORD, 337708, 86050, 51.58854, 8466, 1458227, 257657, 1433502, 1296, 1878126
2005, ORF, 22046, 3781, 53.02486, 460, 56046, 15158, 97388, 455, 70239
2005, OTZ, 1089, 388, 48.75515, 55, 3888, 157, 1587, 213, 12827
2005, OXR, 1721, 143, 28.67132, 33, 2062, 891, 326, 0, 1592
2005, PBI, 28425, 5742, 52.41327, 415, 51708, 9105, 143044, 199, 140586
2005, PDX, 55254, 8646, 49.66088, 463, 152822, 9644, 97918, 1012, 190894
2005, PFN, 2886, 850, 55.60000, 147, 17027, 7509, 22504, 44, 3162
2005, PHF, 6755, 1481, 59.03241, 148, 16206, 6373, 58840, 65, 22789
2005, PHL, 126429, 34056, 52.73044, 3268, 519053, 58116, 634417, 1161, 854524
2005, PHX, 174485, 31930, 44.17200, 1382, 527804, 27692, 350190, 4222, 553691
2005, PIA, 4659, 845, 48.42603, 195, 8389, 4452, 22272, 0, 10708
2005, PIE, 467, 40, 67.45000, 1, 823, 0, 1351, 0, 1577
2005, PIH, 2023, 233, 40.12017, 64, 4236, 1601, 2658, 85, 1593
2005, PIT, 52489, 8547, 52.49046, 1076, 114422, 40955, 257241, 156, 157356
2005, PNS, 10902, 2130, 46.73380, 383, 20707, 6956, 44256, 56, 43112
2005, PSC, 3543, 299, 38.72575, 52, 6998, 1670, 1887, 74, 2774
2005, PSE, 197, 15, 53.93333, 1, 43, 0, 227, 125, 580
2005, PSG, 726, 235, 57.34893, 29, 2970, 400, 944, 75, 9501
2005, PSP, 11071, 1741, 46.93566, 251, 39926, 3466, 21436, 289, 23859
2005, PVD, 31283, 5033, 54.06060, 609, 45540, 21414, 129047, 896, 108696
2005, PVU, 1, 1, 0, 1, 0, 0, 0, 0, 0
2005, PWM, 9516, 2124, 52.73446, 428, 31548, 14516, 64300, 149, 28932
2005, RAP, 3930, 414, 49.23913, 38, 9013, 2464, 5040, 76, 6296
2005, RDD, 1828, 354, 56.83898, 41, 5464, 738, 10390, 133, 4753
2005, RDM, 3253, 469, 49.84434, 68, 9928, 3256, 9186, 336, 3929
2005, RDU, 62676, 11404, 52.43090, 1235, 146699, 38921, 309141, 261, 216083
2005, RIC, 19321, 3578, 51.40665, 602, 48489, 9624, 108582, 87, 55582
2005, RNO, 28248, 5360, 49.61847, 483, 67641, 9680, 62890, 641, 142176
2005, ROA, 3041, 654, 50.19877, 128, 14430, 5741, 14033, 30, 1821
2005, ROC, 18754, 3611, 56.12794, 413, 49262, 9885, 98280, 60, 81955
2005, RST, 2513, 493, 36.76876, 161, 4093, 716, 10098, 2, 9402
2005, RSW, 26308, 4835, 54.65439, 349, 65012, 8045, 128420, 450, 112919
2005, SAN, 89075, 13439, 45.50732, 926, 162240, 19678, 181415, 1589, 319570
2005, SAT, 39439, 5525, 48.92271, 525, 70526, 11178, 105204, 709, 118170
2005, SAV, 14117, 2720, 51.70845, 365, 26807, 8991, 75912, 213, 53164
2005, SBA, 12553, 1503, 48.64404, 210, 32640, 2639, 29790, 247, 14055
2005, SBN, 3903, 738, 48.10298, 127, 16078, 6511, 12251, 30, 2211
2005, SBP, 5622, 786, 50.63104, 97, 14731, 1730, 18351, 67, 10659
2005, SCC, 331, 87, 69.47126, 13, 658, 17, 288, 61, 5012
2005, SCE, 1081, 129, 32.96124, 33, 2986, 990, 1827, 10, 199
2005, SDF, 24415, 4084, 54.90181, 342, 51240, 15104, 94773, 125, 90409
2005, SEA, 106586, 22954, 50.96684, 1006, 621287, 17209, 261953, 5289, 359025
2005, SFO, 128973, 22237, 53.22579, 1644, 499062, 27040, 294711, 1101, 467939
2005, SGF, 8490, 1253, 55.22665, 152, 25511, 5448, 28593, 78, 19251
2005, SGU, 2946, 323, 40.57894, 36, 4046, 1130, 3611, 51, 4572
2005, SHV, 8378, 1355, 53.25756, 224, 25858, 7151, 27842, 118, 19397
2005, SIT, 1277, 283, 65.05653, 22, 4858, 910, 1342, 43, 10085
2005, SJC, 60702, 9168, 44.28490, 764, 100409, 5736, 79693, 699, 227064
2005, SJT, 2216, 229, 44.09606, 49, 3034, 878, 2844, 0, 5354
2005, SJU, 25673, 4103, 59.31391, 315, 106616, 4049, 69910, 199, 108044
2005, SLC, 160514, 21971, 42.87606, 1685, 534116, 46552, 282223, 2385, 238402
2005, SMF, 50617, 9029, 46.70639, 387, 114780, 7285, 82772, 1051, 220021
2005, SMX, 2130, 188, 40.66489, 44, 3339, 1266, 815, 50, 3647
2005, SNA, 48390, 7196, 45.52098, 559, 85598, 7770, 106714, 672, 157538
2005, SPI, 300, 83, 50.60240, 15, 695, 112, 3033, 0, 670
2005, SPS, 2686, 250, 45.04800, 75, 3196, 1676, 2648, 0, 5807
2005, SRQ, 7349, 1220, 57.57540, 122, 16979, 3177, 36930, 51, 21561
2005, STL, 65977, 10591, 51.20196, 790, 120751, 24496, 219210, 457, 237411
2005, STT, 3318, 534, 52.20973, 49, 10845, 306, 10097, 152, 13622
2005, STX, 479, 96, 51.19791, 8, 1630, 176, 1675, 0, 2576
2005, SUN, 3094, 504, 30.31547, 163, 5074, 1749, 4298, 18, 5106
2005, SWF, 3013, 496, 51.36491, 94, 6796, 1633, 13213, 7, 8239
2005, SYR, 14510, 2510, 57.25458, 247, 36035, 5877, 71673, 253, 58829
2005, TLH, 5348, 1007, 48.28103, 193, 15722, 8483, 25644, 237, 7459
2005, TOL, 5330, 927, 42.46601, 225, 13567, 5957, 16695, 34, 6757
2005, TPA, 79520, 13929, 54.04228, 771, 171555, 50675, 277580, 481, 337160
2005, TRI, 3729, 773, 46.73738, 188, 13718, 6123, 20641, 68, 3113
2005, TUL, 22001, 3421, 47.92604, 294, 38320, 11272, 54313, 387, 79202
2005, TUP, 609, 146, 46.82191, 26, 1360, 2351, 3166, 0, 228
2005, TUS, 19601, 2659, 49.67619, 126, 38588, 6476, 38716, 342, 62257
2005, TVC, 2930, 589, 51.50084, 87, 6275, 1137, 10775, 0, 15897
2005, TWF, 2267, 366, 47.87158, 39, 4531, 4922, 4130, 72, 4105
2005, TXK, 1390, 125, 54.44800, 21, 2884, 436, 1834, 0, 3321
2005, TYR, 3161, 283, 54.96466, 51, 5038, 1941, 3668, 0, 6981
2005, TYS, 13924, 2154, 53.29294, 298, 29428, 8142, 59283, 135, 37855
2005, VCT, 518, 56, 38.98214, 18, 492, 900, 406, 0, 309
2005, VIS, 455, 71, 11.70422, 38, 639, 34, 91, 0, 291
2005, VLD, 1278, 364, 51.65109, 77, 5872, 1661, 13450, 0, 857
2005, VPS, 6587, 1152, 49.98090, 285, 15950, 5078, 24766, 95, 20033
2005, WRG, 726, 198, 58.19696, 26, 520, 625, 868, 33, 9711
2005, WYS, 265, 50, 45.98000, 4, 260, 373, 227, 0, 1654
2005, XNA, 14277, 2815, 54.21989, 558, 50452, 7037, 69028, 10, 43942
2005, YAK, 726, 175, 64.17714, 10, 929, 145, 754, 57, 9764
2005, YUM, 1221, 130, 39.30769, 9, 2818, 350, 1840, 17, 867
2006, ABE, 5188, 1033, 63.05905, 156, 18237, 4283, 27187, 86, 16692
2006, ABI, 2845, 356, 55.45786, 71, 10001, 2154, 3130, 15, 5792
2006, ABQ, 37264, 6155, 46.48594, 392, 71440, 13867, 54683, 217, 150467
2006, ABY, 1369, 335, 54.88059, 51, 7740, 2948, 8858, 259, 1294
2006, ACK, 235, 105, 69.64761, 26, 1592, 0, 4860, 3, 2056
2006, ACT, 2458, 266, 44.66917, 81, 3316, 1227, 2042, 13, 5698
2006, ACV, 3664, 1046, 49.91491, 142, 13114, 1628, 18855, 455, 23423
2006, ACY, 765, 112, 66.18750, 18, 5009, 1618, 3912, 0, 172
2006, ADK, 104, 70, 58.71428, 11, 456, 212, 124, 1516, 792
2006, ADQ, 602, 152, 34.17763, 44, 475, 217, 441, 590, 3906
2006, AEX, 2809, 532, 55.97180, 75, 8729, 4972, 18100, 595, 7482
2006, AGS, 2332, 659, 55.31411, 112, 13331, 4429, 18340, 45, 4151
2006, AKN, 364, 157, 46.17834, 28, 754, 301, 768, 989, 5045
2006, ALB, 14676, 2675, 58.69570, 156, 41130, 7146, 75693, 51, 56834
2006, AMA, 8495, 1381, 47.04561, 186, 12429, 4102, 10766, 290, 42625
2006, ANC, 19976, 4287, 48.90996, 367, 80274, 5653, 37503, 297, 97832
2006, APF, 796, 121, 52.50413, 12, 3384, 1007, 2922, 28, 542
2006, ASE, 3733, 1098, 48.17941, 294, 14812, 10230, 4320, 180, 26352
2006, ATL, 407971, 111084, 49.88044, 6624, 2059834, 687560, 1560624, 10376, 1894635
2006, ATW, 4348, 1079, 56.34476, 231, 16503, 3838, 30035, 31, 16431
2006, AUS, 44592, 7409, 51.51423, 440, 93441, 19525, 130415, 657, 182039
2006, AVL, 3081, 820, 61.96585, 95, 16665, 5146, 28086, 217, 6540
2006, AVP, 2591, 609, 66.24466, 72, 14320, 3819, 17596, 0, 8238
2006, AZO, 4815, 832, 55.49038, 216, 11592, 2611, 29005, 45, 11247
2006, BDL, 32880, 5719, 53.05717, 561, 78131, 19570, 148080, 1620, 112638
2006, BET, 1145, 294, 44.03401, 49, 2881, 251, 1192, 367, 9208
2006, BFL, 5732, 990, 51.98484, 108, 20315, 2703, 15227, 434, 21755
2006, BGM, 658, 86, 81.52325, 9, 4919, 571, 2031, 0, 57
2006, BGR, 4303, 962, 63.86382, 130, 31524, 5890, 29204, 137, 6811
2006, BHM, 19161, 3709, 55.50202, 287, 54733, 18750, 78917, 1150, 78630
2006, BIL, 4692, 555, 55.96036, 62, 15700, 2169, 2488, 142, 12486
2006, BIS, 2364, 266, 60.68045, 44, 10350, 962, 1654, 15, 5409
2006, BLI, 409, 49, 52.24489, 14, 833, 0, 329, 17, 1037
2006, BMI, 4535, 1263, 62.65241, 213, 14249, 1657, 35548, 15, 37494
2006, BNA, 60554, 11983, 54.10573, 739, 174343, 23850, 189375, 2060, 307215
2006, BOI, 17114, 2284, 53.16462, 120, 39285, 2639, 30555, 52, 58178
2006, BOS, 131050, 28537, 55.00098, 3359, 373429, 132928, 633228, 4895, 668281
2006, BPT, 367, 47, 72.74468, 13, 2043, 1241, 705, 35, 0
2006, BQK, 1000, 242, 48.64876, 39, 5473, 1653, 4860, 0, 1717
2006, BQN, 1254, 116, 81.26724, 4, 5945, 789, 1468, 84, 1325
2006, BRO, 2314, 356, 66.31179, 44, 6440, 980, 12785, 418, 9353
2006, BRW, 682, 189, 49.16402, 23, 1025, 306, 429, 421, 5731
2006, BTM, 797, 68, 39.30882, 18, 1005, 266, 129, 22, 1520
2006, BTR, 11519, 2607, 56.39470, 339, 46142, 10035, 56865, 30, 61872
2006, BTV, 6869, 1676, 63.75954, 174, 37013, 5558, 54093, 245, 27474
2006, BUF, 27440, 6099, 58.15691, 559, 84153, 23891, 146289, 261, 147010
2006, BUR, 32102, 5487, 45.86130, 427, 45583, 10649, 59781, 1023, 145091
2006, BWI, 107584, 21225, 50.14431, 1127, 276568, 45984, 296657, 4475, 506659
2006, BZN, 4805, 705, 52.70780, 74, 18469, 3225, 6178, 40, 16649
2006, CAE, 11360, 2986, 63.07401, 337, 55998, 7341, 70001, 867, 65828
2006, CAK, 9507, 1816, 59.06607, 190, 26375, 6916, 57135, 38, 30313
2006, CDC, 359, 33, 46.87878, 7, 875, 356, 0, 0, 785
2006, CDV, 726, 120, 50.26666, 14, 841, 20, 1140, 0, 4814
2006, CEC, 1009, 323, 56.82352, 47, 2972, 1068, 11142, 0, 4988
2006, CHA, 4704, 820, 57.52439, 134, 19402, 3153, 20941, 201, 11180
2006, CHO, 1967, 263, 50.04182, 39, 6518, 2235, 7100, 16, 835
2006, CHS, 12330, 2718, 53.16077, 428, 39233, 7855, 73415, 521, 46941
2006, CIC, 1275, 374, 56.09893, 41, 4699, 108, 6710, 39, 11533
2006, CID, 8827, 1887, 54.59353, 340, 25558, 4240, 47679, 256, 44783
2006, CKB, 1, 1, 20.00000, , 0, 0, 0, 0, 0
2006, CLD, 2853, 596, 36.20469, 93, 9530, 1319, 3314, 0, 8219
2006, CLE, 86421, 14061, 57.08015, 1116, 190182, 37157, 381098, 998, 329483
2006, CLL, 1753, 222, 54.12612, 46, 4296, 1669, 2645, 16, 4717
2006, CLT, 117455, 24793, 48.87294, 1569, 437955, 46844, 493724, 507, 455454
2006, CMH, 35912, 7572, 56.54556, 797, 115952, 31155, 196614, 939, 158693
2006, CMI, 3291, 622, 58.85209, 138, 15655, 2086, 19105, 0, 9442
2006, COD, 1328, 117, 47.58974, 17, 2578, 829, 412, 15, 2262
2006, COS, 17046, 2941, 55.24515, 414, 69521, 14923, 43235, 1902, 53872
2006, CPR, 3215, 406, 48.08374, 45, 9985, 3288, 1366, 194, 8584
2006, CRP, 9215, 1645, 54.48632, 207, 15563, 10772, 29928, 59, 48898
2006, CRW, 4115, 819, 59.10378, 109, 17327, 6742, 24942, 15, 6351
2006, CSG, 1335, 306, 48.15032, 75, 6857, 1612, 6888, 22, 1351
2006, CVG, 126680, 18029, 44.43069, 1816, 399417, 88874, 392604, 773, 114883
2006, CWA, 1228, 321, 79.21495, 63, 1676, 1618, 16726, 0, 6118
2006, DAB, 3557, 933, 62.46730, 75, 18380, 3995, 29283, 105, 15143
2006, DAL, 49708, 8943, 42.70390, 968, 82902, 15399, 65427, 1003, 235678
2006, DAY, 13481, 2491, 56.31874, 238, 38442, 5710, 76891, 126, 48007
2006, DBQ, 1410, 294, 47.18027, 63, 899, 554, 9085, 0, 7905
2006, DCA, 94659, 16430, 48.70894, 2495, 215064, 63566, 430839, 2227, 337771
2006, DEN, 232476, 48934, 49.52511, 4413, 796571, 131252, 598068, 2984, 1222382
2006, DFW, 301163, 70227, 47.95955, 5502, 1147071, 364177, 943412, 3753, 1305501
2006, DHN, 1746, 518, 51.07915, 85, 10876, 3971, 12163, 107, 3492
2006, DLG, 217, 65, 49.29230, 5, 160, 10, 141, 444, 2541
2006, DLH, 1015, 118, 43.93220, 27, 2511, 355, 1629, 139, 1532
2006, DRO, 4138, 724, 58.10220, 132, 16007, 4532, 3248, 93, 17951
2006, DSM, 13429, 2733, 56.03256, 363, 51644, 5874, 61928, 150, 59176
2006, DTW, 128327, 27512, 47.85297, 1934, 673758, 147060, 598040, 3256, 321068
2006, EGE, 3009, 579, 71.97927, 70, 11824, 3299, 10554, 28, 21079
2006, EKO, 1724, 104, 34.35576, 25, 1399, 532, 211, 82, 2186
2006, ELP, 22464, 3230, 50.30433, 199, 37565, 4625, 29368, 145, 93324
2006, ERI, 892, 105, 48.33333, 10, 2879, 549, 1151, 0, 138
2006, EUG, 6310, 944, 50.46080, 101, 21049, 1012, 14274, 674, 16900
2006, EVV, 4010, 954, 47.07756, 178, 9520, 3491, 20283, 0, 19582
2006, EWR, 158291, 43324, 57.83291, 4557, 619128, 110301, 1037620, 13119, 1342965
2006, EYW, 997, 342, 51.59064, 14, 8330, 1710, 6200, 0, 1960
2006, FAI, 4930, 893, 49.25867, 107, 11924, 518, 5892, 535, 28265
2006, FAR, 4888, 737, 68.04884, 129, 18155, 962, 25417, 133, 12395
2006, FAT, 14904, 2728, 51.78702, 254, 70941, 5697, 40370, 377, 34376
2006, FAY, 1548, 514, 55.22568, 26, 9895, 3245, 15064, 114, 4424
2006, FCA, 2638, 267, 52.68164, 26, 5684, 1333, 1688, 149, 5505
2006, FLG, 1729, 295, 48.30508, 81, 8158, 644, 1664, 49, 4486
2006, FLL, 67597, 12483, 55.34374, 526, 138225, 22296, 324936, 1898, 277997
2006, FLO, 730, 131, 50.80916, 15, 3237, 893, 3698, 0, 426
2006, FNT, 7007, 1328, 54.45030, 95, 27705, 4707, 38061, 10, 22154
2006, FSD, 6188, 1225, 69.47836, 153, 20167, 6260, 35365, 731, 28724
2006, FSM, 1799, 347, 46.15561, 54, 1683, 1845, 3045, 34, 11210
2006, FWA, 5083, 1202, 57.67970, 228, 11954, 4515, 37617, 10, 27348
2006, GEG, 14089, 1719, 49.24141, 84, 35978, 3050, 13305, 601, 37603
2006, GFK, 818, 79, 92.53164, 15, 5436, 706, 1133, 0, 864
2006, GGG, 1095, 129, 55.03875, 29, 2637, 775, 1266, 0, 3161
2006, GJT, 4731, 736, 56.71739, 117, 26221, 1524, 3615, 231, 12839
2006, GNV, 1856, 546, 53.84065, 40, 12055, 4670, 15467, 0, 2744
2006, GPT, 6955, 1576, 57.31472, 169, 26255, 5170, 38616, 107, 37844
2006, GRB, 7712, 1615, 59.07492, 316, 19433, 5015, 43547, 144, 39528
2006, GRK, 5202, 955, 50.50680, 183, 14982, 5317, 10997, 54, 22795
2006, GRR, 16261, 2668, 56.59145, 305, 42030, 7944, 81902, 235, 56316
2006, GSO, 14063, 3230, 58.90371, 433, 51102, 12193, 91220, 324, 62877
2006, GSP, 11192, 2336, 60.95890, 337, 37217, 5212, 52967, 79, 59804
2006, GST, 85, 20, 42.70000, 4, 65, 0, 89, 115, 650
2006, GTF, 3498, 306, 48.68627, 82, 7856, 1166, 1342, 38, 7151
2006, GTR, 838, 185, 49.03243, 23, 3608, 1491, 4672, 14, 787
2006, GUC, 1245, 231, 50.37662, 44, 1930, 1473, 1164, 0, 7575
2006, HDN, 2501, 485, 63.65979, 65, 8042, 3100, 6439, 316, 16220
2006, HKY, 42, 13, 31.46153, 5, 148, 0, 283, 0, 0
2006, HLN, 1641, 143, 46.15384, 18, 2330, 908, 166, 48, 3732
2006, HNL, 61099, 3916, 54.32379, 608, 134995, 1660, 37410, 692, 84607
2006, HOU, 55260, 13064, 44.75612, 1009, 154201, 22354, 80363, 919, 299367
2006, HPN, 6983, 1871, 51.44895, 290, 31376, 10219, 51766, 185, 32516
2006, HRL, 5854, 906, 50.79690, 85, 5389, 2581, 10435, 247, 29773
2006, HSV, 7669, 1439, 52.22446, 236, 25406, 5876, 32126, 14, 28111
2006, HTS, 641, 48, 57.93750, 11, 1452, 1107, 491, 10, 0
2006, IAD, 96010, 23337, 62.30908, 2232, 575085, 55337, 386143, 4713, 543522
2006, IAH, 224061, 43488, 54.14863, 2374, 734176, 308372, 944170, 30672, 816063
2006, ICT, 12772, 2815, 53.23445, 471, 34808, 6542, 73525, 27, 51349
2006, IDA, 2752, 223, 48.05381, 30, 6001, 2061, 636, 106, 4776
2006, ILG, 310, 93, 47.83870, 13, 2500, 410, 3905, 88, 184
2006, ILM, 3417, 792, 50.59722, 68, 13243, 4244, 15323, 0, 12147
2006, IND, 37615, 5748, 53.22251, 387, 72751, 15607, 162515, 492, 130281
2006, IPL, 1180, 349, 40.22922, 16, 8721, 402, 1744, 88, 6179
2006, ISO, 707, 174, 71.36781, 17, 9487, 463, 3472, 0, 948
2006, ISP, 11891, 1911, 49.05913, 173, 22191, 11075, 16677, 698, 36415
2006, ITO, 7249, 309, 46.26537, 30, 6073, 2, 510, 49, 9596
2006, IYK, 1002, 120, 37.69166, 42, 2370, 531, 1204, 0, 1595
2006, JAC, 3740, 719, 63.83588, 81, 18840, 4109, 8273, 121, 18284
2006, JAN, 11263, 2260, 52.36991, 179, 28730, 6541, 32679, 173, 62017
2006, JAX, 31617, 5373, 56.05341, 311, 69313, 16378, 136507, 551, 117977
2006, JFK, 110367, 26111, 55.93443, 1932, 569392, 166253, 839336, 4102, 516238
2006, JNU, 4450, 1069, 57.54911, 110, 18091, 3600, 7116, 356, 32404
2006, KOA, 13221, 930, 49.37741, 95, 20135, 1070, 7280, 108, 22259
2006, KTN, 2388, 540, 57.34814, 46, 3832, 1050, 2826, 118, 22332
2006, LAN, 4881, 871, 58.76578, 169, 13620, 2570, 26165, 34, 13655
2006, LAS, 184733, 42553, 47.49345, 1609, 588974, 30429, 440840, 8411, 1006108
2006, LAW, 2160, 276, 50.53260, 63, 3023, 2268, 2089, 0, 7467
2006, LAX, 233788, 43318, 46.60796, 3028, 811660, 43931, 460090, 5944, 830261
2006, LBB, 9327, 1523, 49.15889, 139, 12747, 5156, 11621, 151, 50772
2006, LCH, 1399, 211, 54.72511, 51, 3145, 2615, 9868, 35, 3733
2006, LEX, 9404, 1701, 59.26043, 226, 30188, 9596, 62183, 326, 25525
2006, LFT, 5385, 1082, 56.24399, 159, 12378, 8587, 28312, 90, 25166
2006, LGA, 127459, 31047, 51.84201, 4718, 357999, 159279, 781439, 5199, 804762
